Season,Name,Team,Age,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,PlayerId
2007,"Lyle Overbay","Blue Jays (AA)",30,4,15,18,4,2,1,0,1,2,5,3,0,3,0,0,0,1,0,0,0.266666666,"1617"
2007,"Ed Rogers","Red Sox (AAA)",28,111,405,440,101,79,16,0,6,41,35,20,2,66,5,4,6,8,9,5,0.249382716,"1621"
2007,"Wilkin Ruan","Dodgers (AAA)",28,71,234,248,66,53,6,5,2,30,26,9,0,20,1,3,1,11,4,0,0.282051282,"1622"
2007,"Wilkin Ruan","Dodgers (AA)",28,45,135,139,39,31,7,1,0,22,14,3,1,20,0,0,1,2,7,2,0.288888888,"1622"
2007,"Jim Rushford","Phillies (AAA)",33,120,413,457,110,84,24,0,2,27,47,30,1,31,7,4,3,18,1,0,0.266343825,"1623"
2007,"Freddy Sanchez","Pirates (AAA)",29,1,2,4,1,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0.5,"1624"
2007,"Chris Richard","Devil Rays (AAA)",33,102,342,404,97,57,24,2,14,63,57,42,4,85,16,4,0,5,9,3,0.28362573,"163"
2007,"Eric DuBose","Rockies (AAA)",31,7,8,8,2,2,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0.25,"1633"
2007,"Wes Obermueller","Marlins (AAA)",30,8,16,19,5,4,0,0,1,1,1,0,0,5,0,0,3,0,0,0,0.3125,"1637"
2007,"Matt Riley","Dodgers (AAA)",27,22,4,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,"164"
2007,"Matt Riley","Dodgers (AA)",27,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"164"
2007,"Michael Ryan","Pirates (AAA)",29,121,379,418,98,55,21,6,16,54,52,29,5,89,2,7,1,9,0,3,0.258575197,"1643"
2007,"Todd Sears","Marlins (AAA)",31,33,63,77,19,14,4,0,1,8,10,13,0,10,0,1,0,4,1,1,0.301587301,"1645"
2007,"Todd Sears","Marlins (R)",31,7,22,27,9,8,1,0,0,3,4,1,0,3,4,0,0,2,0,0,0.409090909,"1645"
2007,"Dusty Wathan","Phillies (AAA)",33,75,243,277,66,51,14,1,0,24,23,18,1,39,12,2,2,17,3,1,0.271604938,"1648"
2007,"Dusty Wathan","Phillies (AA)",33,1,5,5,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.4,"1648"
2007,"Ronald Calloway","Phillies (AAA)",30,31,90,98,18,15,3,0,0,11,3,8,0,13,0,0,0,3,1,0,0.2,"1649"
2007,"Luis Ayala","Nationals (AAA)",29,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1650"
2007,"Stephen Randolph","Astros (AAA)",33,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"1655"
2007,"Rocco Baldelli","Devil Rays (AAA)",25,2,8,9,1,0,0,0,1,2,1,1,1,2,0,0,0,0,0,0,0.125,"1656"
2007,"Rocco Baldelli","Devil Rays (A+)",25,2,5,6,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,"1656"
2007,"Seth McClung","Brewers (AAA)",26,2,2,3,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0.5,"1657"
2007,"Hideki Matsui","Yankees (A+)",33,2,6,6,2,2,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0.333333333,"1659"
2007,"Jason Anderson","Phillies (AAA)",28,8,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"1661"
2007,"Jason Anderson","Phillies (AA)",28,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1661"
2007,"D.J. Carrasco","Diamondbacks (AAA)",30,21,21,28,2,1,1,0,0,0,0,0,0,8,0,0,7,0,0,0,0.095238095,"1666"
2007,"Chris Spurling","Brewers (AAA)",30,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1668"
2007,"Enrique Cruz","Reds (AA)",25,128,484,539,129,92,29,1,7,60,62,42,0,116,0,6,7,8,12,4,0.266528925,"1673"
2007,"Shane Victorino","Phillies (A)",26,1,5,5,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.2,"1677"
2007,"Shane Victorino","Phillies (AA)",26,2,6,6,2,2,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0.333333333,"1677"
2007,"Chase Utley","Phillies (AA)",28,3,10,11,1,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0.1,"1679"
2007,"Jose Morban","Rangers (AAA)",27,4,13,14,3,3,0,0,0,1,0,1,0,7,0,0,0,0,1,2,0.23076923,"1682"
2007,"Robby Hammock","Diamondbacks (AAA)",30,67,246,293,80,58,17,1,4,34,35,43,0,34,2,2,0,7,3,2,0.325203252,"1686"
2007,"Erasmo Ramirez","Marlins (AAA)",31,18,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"1699"
2007,"Nathan Haynes","Angels (AAA)",27,44,171,198,66,47,9,6,4,33,32,22,2,36,2,0,3,3,14,7,0.385964912,"17"
2007,"Reed Johnson","Blue Jays (A+)",30,4,12,14,4,2,1,0,1,1,1,2,0,4,0,0,0,0,0,0,0.333333333,"1702"
2007,"Reed Johnson","Blue Jays (AAA)",30,2,8,9,3,3,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0.375,"1702"
2007,"Roger Deago","Padres (AAA)",30,10,15,16,3,3,0,0,0,1,1,0,0,4,0,0,1,0,0,0,0.2,"1705"
2007,"Roger Deago","Padres (AA)",30,6,7,9,2,2,0,0,0,0,1,0,0,2,0,0,2,0,0,0,0.285714285,"1705"
2007,"Antonio Perez","Athletics (AAA)",27,26,87,106,19,13,3,1,2,9,9,13,1,21,4,1,1,0,1,2,0.218390804,"1708"
2007,"Todd Wellemeyer","Cardinals (AA)",28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1709"
2007,"Miguel Ojeda","Rangers (AAA)",32,28,97,106,21,14,5,0,2,11,9,7,0,23,1,1,0,6,0,0,0.216494845,"1712"
2007,"Jeff Duncan","Blue Jays (AAA)",28,43,141,168,30,29,1,0,0,23,6,21,0,33,1,1,4,0,6,2,0.212765957,"1715"
2007,"Carlos Mendez","Braves (AAA)",33,82,263,277,73,48,19,0,6,29,35,8,3,37,3,3,0,6,0,2,0.277566539,"1716"
2007,"Ray Olmedo","Blue Jays (AAA)",26,97,328,373,95,81,12,1,1,32,26,28,0,53,1,2,14,9,7,5,0.289634146,"1718"
2007,"Matt White","Dodgers (AAA)",29,25,1,3,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,"1720"
2007,"Bubba Crosby","Reds (AAA)",30,13,39,47,5,2,1,1,1,4,5,6,0,11,1,0,1,2,1,1,0.128205128,"1722"
2007,"Lew Ford","Twins (AAA)",30,35,122,139,32,18,12,0,2,14,17,17,0,30,0,0,0,2,2,1,0.262295081,"1724"
2007,"Zach Sorensen","Marlins (AAA)",30,11,22,31,5,5,0,0,0,2,1,8,0,4,0,0,1,0,0,1,0.227272727,"1728"
2007,"Hector Almonte","Cubs (AAA)",31,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1729"
2007,"Scott Cousins","Marlins (A)",22,110,421,472,123,80,25,0,18,69,74,38,3,92,7,3,3,8,16,7,0.29216152,"173"
2007,"Julio Manon","Reds (AAA)",34,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1732"
2007,"Les Walrond","Cubs (AAA)",30,23,37,44,8,6,2,0,0,5,2,2,0,8,0,1,4,1,0,0,0.216216216,"1735"
2007,"Jason Roach","Pirates (AA)",31,13,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"1740"
2007,"Matt Kata","Pirates (AAA)",29,19,72,81,20,12,5,1,2,12,5,7,3,8,0,1,1,2,2,1,0.277777777,"1741"
2007,"Bo Hart","Cubs (AAA)",30,19,48,52,9,7,2,0,0,3,0,2,0,14,0,0,2,1,2,0,0.1875,"1743"
2007,"Bo Hart","Orioles (AAA)",30,23,70,76,15,11,3,1,0,6,5,4,0,10,1,1,0,4,0,0,0.214285714,"1743"
2007,"David Matranga","Rangers (AAA)",30,77,248,295,66,45,9,2,10,36,30,31,0,62,6,2,8,2,10,1,0.266129032,"1752"
2007,"Eric Bruntlett","Astros (AAA)",29,61,227,262,63,48,10,4,1,31,21,31,3,36,1,1,2,4,13,4,0.277533039,"1753"
2007,"Mike Gallo","Rockies (AAA)",30,36,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,"1759"
2007,"Cody Ross","Marlins (A+)",26,7,23,24,6,3,1,0,2,2,3,1,0,6,0,0,0,0,0,0,0.260869565,"1760"
2007,"Curtis Pride","Angels (AAA)",38,20,56,64,11,5,6,0,0,9,4,5,0,17,2,1,0,3,4,0,0.196428571,"1762"
2007,"Curtis Pride","Angels (AA)",38,44,159,185,38,26,8,1,3,18,23,23,0,48,1,2,0,5,5,4,0.23899371,"1762"
2007,"Luis Terrero","White Sox (AAA)",27,20,65,67,15,7,4,0,4,7,9,1,0,15,1,0,0,4,3,1,0.23076923,"1765"
2007,"Laynce Nix","Brewers (AAA)",26,95,347,386,93,48,20,1,24,60,74,31,3,104,3,5,0,4,5,0,0.268011527,"1766"
2007,"Laynce Nix","Brewers (AA)",26,4,11,12,4,2,1,0,1,2,6,1,0,2,0,0,0,1,0,0,0.363636363,"1766"
2007,"John Wasdin","Pirates (AAA)",34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1768"
2007,"Chin-hui Tsao","Dodgers (AAA)",26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1776"
2007,"Alex Prieto","Red Sox (AAA)",31,59,182,205,44,28,11,2,3,22,21,19,0,32,1,0,3,7,2,3,0.241758241,"1778"
2007,"Roy Corcoran","Marlins (AAA)",27,38,2,3,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,"1780"
2007,"Josh Hall","Nationals (AA)",26,14,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"1784"
2007,"Neal Cotts","Cubs (AAA)",27,14,5,5,1,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0.2,"1797"
2007,"Jon Adkins","Mets (AAA)",29,34,3,7,0,0,0,0,0,1,0,2,0,1,0,0,2,0,0,0,0,"1799"
2007,"Todd Linden","Marlins (AAA)",27,14,48,57,18,13,3,1,1,10,10,8,0,12,1,0,0,0,0,1,0.375,"1803"
2007,"Trent Durrington","Indians (AAA)",31,71,195,231,44,36,5,2,1,30,20,26,0,41,3,2,5,7,15,5,0.225641025,"1805"
2007,"Tim Raines","Astros (AAA)",27,100,285,309,95,67,14,3,11,43,49,15,0,47,2,2,5,7,21,2,0.333333333,"1807"
2007,"Tim Raines","Astros (AA)",27,20,82,92,20,16,2,1,1,15,7,7,0,18,2,0,1,1,4,2,0.243902439,"1807"
2007,"Mike Hessman","Tigers (AAA)",29,117,422,498,107,50,24,2,31,71,101,64,4,153,6,5,1,10,6,11,0.253554502,"1808"
2007,"Prentice Redman","Mariners (AA)",27,93,343,406,84,52,16,3,13,44,49,48,2,77,8,5,2,4,4,4,0.244897959,"1811"
2007,"Prentice Redman","Mariners (AAA)",27,20,69,76,21,14,5,0,2,15,5,6,0,15,1,0,0,0,0,0,0.304347826,"1811"
2007,"Dan Serafini","Rockies (AAA)",33,5,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,"1812"
2007,"Geoff Geary","Phillies (AAA)",30,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1813"
2007,"Jamal Strong","Yankees (AAA)",28,40,91,116,26,21,3,2,0,23,6,16,0,16,6,0,3,3,3,1,0.285714285,"1820"
2007,"Jamal Strong","Yankees (AA)",28,58,201,245,46,42,3,1,0,25,14,37,2,29,4,0,3,5,12,2,0.228855721,"1820"
2007,"Pete Laforest","Padres (AAA)",29,86,296,354,68,33,6,0,29,53,72,54,2,92,1,3,0,9,2,0,0.229729729,"1821"
2007,"Humberto Quintero","Astros (AAA)",27,53,177,188,59,41,12,1,5,22,22,4,0,21,2,0,5,4,0,2,0.333333333,"1824"
2007,"Jorge De Paula","Rockies (AAA)",28,13,22,27,0,0,0,0,0,1,0,1,0,10,0,0,4,0,0,0,0,"1827"
2007,"Koyie Hill","Cubs (AAA)",28,47,149,162,48,30,16,0,2,22,24,11,1,23,0,2,0,5,1,1,0.322147651,"1829"
2007,"Clint Barmes","Rockies (AAA)",28,108,428,477,128,91,20,6,11,68,44,22,0,52,22,1,4,5,8,6,0.29906542,"1830"
2007,"Lance Niekro","Giants (AAA)",28,47,143,158,43,28,8,2,5,21,20,12,0,32,1,2,0,6,0,1,0.3006993,"1832"
2007,"Michel Hernandez","Devil Rays (AAA)",28,51,170,189,47,39,4,0,4,22,19,16,0,13,1,0,2,3,0,1,0.276470588,"1835"
2007,"Jonny Gomes","Devil Rays (AAA)",26,13,43,56,13,10,2,0,1,6,7,11,0,15,2,0,0,1,4,1,0.302325581,"1845"
2007,"John Grabow","Pirates (AAA)",28,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1848"
2007,"Rickie Weeks Jr.","Brewers (AAA)",24,6,22,28,10,6,3,1,0,5,3,5,0,6,1,0,0,1,1,2,0.454545454,"1849"
2007,"Mike Edwards","Reds (AAA)",30,46,160,182,41,27,12,0,2,25,21,14,1,26,0,2,6,7,5,0,0.25625,"1850"
2007,"Mike Edwards","Pirates (AAA)",30,3,7,8,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0.142857142,"1850"
2007,"Graham Koonce","Braves (AAA)",32,58,183,215,41,21,9,1,10,22,42,25,0,53,4,3,0,5,0,0,0.224043715,"1851"
2007,"Graham Koonce","Royals (AAA)",32,20,70,85,17,7,6,0,4,10,14,14,1,22,0,1,0,5,0,1,0.242857142,"1851"
2007,"Anderson Machado","Reds (AAA)",26,107,278,342,62,47,7,4,4,45,25,54,3,73,2,1,7,1,11,3,0.223021582,"1853"
2007,"Kazuo Matsui","Rockies (AAA)",31,2,6,8,3,3,0,0,0,1,0,2,0,0,0,0,0,0,1,1,0.5,"1854"
2007,"Joe Mauer","Twins (A+)",24,1,3,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"1857"
2007,"Brian Falkenborg","Cardinals (AAA)",29,37,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"1859"
2007,"Lino Urdaneta","Mets (AA)",27,5,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"1862"
2007,"Lino Urdaneta","Mets (AAA)",27,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1862"
2007,"Wilson Valdez","Dodgers (AAA)",29,90,361,411,124,100,19,1,4,81,29,43,1,34,1,2,4,3,14,6,0.343490304,"1863"
2007,"Allan Simpson","Phillies (AA)",29,8,1,4,1,1,0,0,0,1,0,1,0,0,0,0,2,0,0,0,1,"1864"
2007,"Darnell McDonald","Nationals (AAA)",28,73,267,304,84,61,17,4,2,39,41,31,3,64,1,5,0,4,14,5,0.314606741,"1867"
2007,"Darnell McDonald","Twins (AAA)",28,61,224,252,62,43,12,2,5,32,32,19,2,35,4,4,1,5,19,2,0.276785714,"1867"
2007,"Choo Freeman","Dodgers (AAA)",27,121,400,459,108,80,15,4,9,52,48,51,5,92,3,2,3,19,4,1,0.27,"1872"
2007,"Hector Luna","Indians (AAA)",27,83,323,350,81,57,18,0,6,39,35,21,0,48,2,4,0,7,4,4,0.250773993,"1874"
2007,"Hector Luna","Blue Jays (AAA)",27,18,67,79,23,13,7,1,2,15,8,9,0,14,3,0,0,0,0,0,0.343283582,"1874"
2007,"Josh Hamilton","Reds (AAA)",26,11,40,45,14,9,1,0,4,9,8,5,0,9,0,0,0,0,3,0,0.35,"1875"
2007,"Willy Taveras","Rockies (AAA)",25,4,14,15,5,5,0,0,0,0,0,0,0,2,1,0,0,1,1,2,0.357142857,"1876"
2007,"Frank Brooks","Padres (AAA)",28,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1877"
2007,"Frank Brooks","Padres (AA)",28,7,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,"1877"
2007,"Terrmel Sledge","Padres (AAA)",30,8,27,31,10,7,2,0,1,5,3,3,0,3,0,0,1,1,1,0,0.37037037,"1878"
2007,"Casey Fossum","Padres (AAA)",29,2,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"188"
2007,"Casey Daigle","Diamondbacks (AAA)",26,29,23,23,4,2,1,0,1,2,4,0,0,8,0,0,0,0,0,0,0.173913043,"1880"
2007,"Rich Thompson","Diamondbacks (AAA)",28,111,325,367,96,69,18,6,3,60,41,28,1,49,5,0,9,4,15,2,0.295384615,"1883"
2007,"Sean Burnett","Pirates (AAA)",24,6,9,9,2,2,0,0,0,1,1,0,0,4,0,0,0,0,0,0,0.222222222,"1886"
2007,"Jose Bautista","Pirates (R)",26,2,8,8,3,1,2,0,0,1,1,0,0,1,0,0,0,0,0,0,0.375,"1887"
2007,"Chad Tracy","Diamondbacks (AAA)",27,3,15,15,7,4,2,0,1,3,4,0,0,1,0,0,0,1,0,0,0.466666666,"1888"
2007,"Chris Shelton","Tigers (AAA)",27,139,498,594,134,88,31,1,14,75,65,83,6,141,9,3,1,13,4,2,0.269076305,"1891"
2007,"Mike Rouse","Indians (AAA)",27,20,65,79,18,13,4,1,0,11,3,9,0,8,1,1,3,1,1,1,0.276923076,"1893"
2007,"Greg Aquino","Brewers (AAA)",29,24,2,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5,"1899"
2007,"Tim Hamulack","Dodgers (AAA)",30,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"1900"
2007,"David Aardsma","White Sox (AAA)",25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1902"
2007,"Jeff Bennett","Braves (AA)",27,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1903"
2007,"Jeff Bennett","Braves (AAA)",27,10,5,6,1,1,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0.2,"1903"
2007,"Andres Blanco","Royals (R)",23,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1907"
2007,"Andres Blanco","Royals (AAA)",23,28,97,107,19,17,2,0,0,8,8,5,0,12,0,2,3,1,0,0,0.195876288,"1907"
2007,"Tim Harikkala","Rockies (AAA)",35,3,5,6,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,"1909"
2007,"Valentino Pascucci","Marlins (AAA)",28,132,447,530,127,65,27,1,34,93,98,67,2,123,12,3,0,14,9,1,0.284116331,"1915"
2007,"Carlos Triunfel","Mariners (R)",17,3,11,13,3,3,0,0,0,1,3,0,0,1,0,2,0,0,0,0,0.272727272,"193"
2007,"Carlos Triunfel","Mariners (A+)",17,50,208,225,60,48,10,2,0,32,22,12,0,31,2,0,3,6,3,4,0.288461538,"193"
2007,"Carlos Triunfel","Mariners (A)",17,43,152,164,47,37,8,2,0,18,14,5,1,23,3,1,3,1,4,8,0.309210526,"193"
2007,"Felix Diaz","Nationals (AAA)",26,7,4,5,1,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0.25,"1932"
2007,"Justin Germano","Padres (AAA)",24,2,6,6,2,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0.333333333,"1938"
2007,"Cory Sullivan","Rockies (AAA)",27,53,206,228,54,41,9,3,1,29,21,18,0,44,1,0,3,5,4,3,0.262135922,"1940"
2007,"Jason Dubois","Orioles (AAA)",28,104,378,412,95,59,23,0,13,40,42,28,1,96,2,4,0,6,0,0,0.251322751,"1941"
2007,"Kevin Hooper","Tigers (AAA)",30,60,246,273,74,62,11,0,1,46,19,16,0,25,3,2,6,3,11,4,0.300813008,"1942"
2007,"Anastacio Martinez","Nationals (AAA)",28,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"1944"
2007,"Anastacio Martinez","Nationals (AA)",28,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"1944"
2007,"Elizardo Ramirez","Reds (AAA)",24,5,9,10,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,"1946"
2007,"Denny Bautista","Rockies (AAA)",26,28,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1947"
2007,"Raul Valdes","Mets (AA)",29,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"1953"
2007,"Manny Alexander","Padres (AAA)",36,7,21,23,3,3,0,0,0,0,0,1,0,3,0,0,1,0,0,0,0.142857142,"1954"
2007,"Manny Alexander","Nationals (AAA)",36,95,272,295,64,46,13,3,2,33,23,17,2,51,1,2,3,2,3,3,0.235294117,"1954"
2007,"Shea Hillenbrand","Padres (AAA)",31,9,34,35,5,4,1,0,0,2,1,1,1,4,0,0,0,2,0,0,0.147058823,"196"
2007,"Shea Hillenbrand","Dodgers (AAA)",31,3,13,13,7,5,1,0,1,3,4,0,0,3,0,0,0,0,0,0,0.538461538,"196"
2007,"Desmond Jennings","Devil Rays (A)",20,99,387,448,122,87,21,5,9,75,37,45,1,53,12,2,2,1,45,15,0.315245478,"1965"
2007,"Sun-Woo Kim","Giants (AAA)",29,16,23,25,4,3,1,0,0,0,1,1,0,7,0,0,1,1,0,0,0.173913043,"197"
2007,"Justin Berg","Cubs (AA)",23,19,34,36,1,1,0,0,0,3,0,0,0,16,0,0,2,0,0,0,0.029411764,"1973"
2007,"Danny Worth","Tigers (AA)",21,5,14,16,6,3,2,1,0,4,4,1,0,1,0,1,0,0,1,0,0.428571428,"198"
2007,"Danny Worth","Tigers (A+)",21,51,171,192,43,30,9,2,2,22,21,18,0,39,1,1,1,4,6,0,0.251461988,"198"
2007,"Ken Ray","Brewers (AAA)",32,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1986"
2007,"Glenn Williams","Twins (AAA)",29,116,405,443,95,65,19,2,9,43,57,29,0,94,3,5,1,11,1,2,0.234567901,"1991"
2007,"Garret Anderson","Angels (A+)",35,6,18,19,4,3,1,0,0,3,2,1,0,3,0,0,0,1,0,0,0.222222222,"2"
2007,"Yamid Haad","Indians (AAA)",29,35,113,125,34,28,4,0,2,14,14,9,0,22,0,2,1,6,2,0,0.300884955,"2006"
2007,"David Newhan","Mets (AAA)",33,44,173,196,60,38,12,3,7,27,30,20,3,28,1,2,0,4,7,4,0.346820809,"2009"
2007,"Lou Merloni","Athletics (AAA)",36,110,393,446,100,74,21,2,3,47,39,40,0,51,3,5,5,16,1,4,0.254452926,"201"
2007,"Buddy Carlyle","Braves (AAA)",29,3,2,6,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,"2010"
2007,"Robinson Cancel","Mets (AA)",31,20,54,59,14,9,3,0,2,5,6,2,0,12,0,2,1,0,1,2,0.259259259,"2011"
2007,"Robinson Cancel","Mets (AAA)",31,59,182,199,48,30,13,1,4,18,25,13,1,34,1,1,2,2,3,0,0.263736263,"2011"
2007,"Rico Washington","Cardinals (AAA)",29,54,168,190,53,32,12,2,7,24,23,17,0,24,1,4,0,4,2,0,0.31547619,"2017"
2007,"Rico Washington","Cardinals (AA)",29,25,95,105,25,17,4,0,4,13,20,7,0,10,2,1,0,2,0,0,0.263157894,"2017"
2007,"Rico Washington","Cardinals (R)",29,6,14,19,6,4,0,1,1,6,5,5,0,1,0,0,0,0,0,0,0.428571428,"2017"
2007,"Brad Emaus","Blue Jays (A-)",21,39,136,152,31,23,6,0,2,21,14,12,0,26,2,1,1,2,2,0,0.227941176,"2020"
2007,"Marty McLeary","Pirates (AAA)",32,9,14,17,2,0,1,0,1,2,2,1,0,9,0,0,2,0,0,0,0.142857142,"2022"
2007,"Andy Tracy","Mets (AAA)",33,135,472,574,128,80,24,1,23,88,87,89,8,110,5,8,0,15,2,3,0.27118644,"2024"
2007,"Saul Rivera","Nationals (AAA)",29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2027"
2007,"Steve Watkins","Padres (AAA)",28,23,8,12,1,1,0,0,0,0,2,0,0,2,0,0,4,1,0,0,0.125,"2029"
2007,"Paul Phillips","Royals (AAA)",30,58,202,224,48,39,7,0,2,21,14,17,1,25,0,2,3,4,0,0,0.237623762,"2032"
2007,"Franklin Nunez","Brewers (AAA)",30,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2033"
2007,"Carlos Maldonado","Pirates (AA)",28,3,6,6,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,"2034"
2007,"Carlos Maldonado","Pirates (AAA)",28,46,137,164,30,25,4,0,1,14,19,20,0,27,2,1,4,0,0,0,0.218978102,"2034"
2007,"Clayton Kershaw","Dodgers (AA)",19,3,5,6,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,"2036"
2007,"Chris Booker","Nationals (AAA)",30,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2039"
2007,"Tom Shearn","Reds (AAA)",29,11,22,25,2,2,0,0,0,1,0,1,0,13,0,0,2,1,0,0,0.09090909,"2040"
2007,"Chip Ambres","Mets (AAA)",27,120,427,504,117,73,23,0,21,80,71,71,2,107,3,3,0,10,7,0,0.274004683,"2042"
2007,"Jorge Padilla","Royals (AAA)",27,55,196,218,57,41,9,1,6,27,20,14,1,26,1,3,4,6,8,3,0.290816326,"2054"
2007,"Jorge Padilla","Royals (AA)",27,69,247,292,83,59,13,1,10,51,49,32,2,40,8,3,2,10,11,3,0.336032388,"2054"
2007,"Eric Farris","Brewers (R)",21,63,239,269,78,59,16,2,1,34,34,16,0,22,2,3,9,3,21,5,0.326359832,"2066"
2007,"Gil Velazquez","Twins (AAA)",27,69,183,206,44,33,9,1,1,26,16,13,0,35,3,2,5,6,3,0,0.240437158,"2070"
2007,"Gil Velazquez","Twins (AA)",27,17,45,61,12,6,2,3,1,6,13,10,0,13,0,3,3,0,1,0,0.266666666,"2070"
2007,"Jeff Baker","Rockies (AAA)",26,7,26,27,6,4,1,0,1,3,2,1,0,8,0,0,0,1,0,0,0.23076923,"2073"
2007,"Andy Phillips","Yankees (AAA)",30,65,249,283,75,51,11,2,11,37,36,32,2,43,1,1,0,6,2,1,0.301204819,"2075"
2007,"Craig Brazell","Royals (AAA)",27,105,433,455,133,68,33,0,32,68,76,20,2,83,0,1,1,12,0,1,0.307159353,"2081"
2007,"Craig Brazell","Royals (AA)",27,30,109,120,38,26,5,0,7,15,15,11,1,19,0,0,0,1,0,0,0.348623853,"2081"
2007,"Tim Olson","Rockies (AA)",28,11,31,32,9,7,0,1,1,3,8,1,0,8,0,0,0,0,0,0,0.29032258,"2087"
2007,"Tim Olson","Rockies (AAA)",28,20,37,38,10,8,1,0,1,3,3,1,0,7,0,0,0,1,1,0,0.27027027,"2087"
2007,"Antoan Richardson","Giants (A+)",23,107,384,469,107,86,12,7,2,85,29,67,0,94,11,2,5,2,43,11,0.278645833,"209"
2007,"Bernie Castro","Nationals (AAA)",27,118,428,481,120,93,20,6,1,63,32,37,0,64,1,5,10,7,34,8,0.280373831,"2096"
2007,"Freddie Bynum","Orioles (AA)",27,1,3,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,"2099"
