Company Name,Holding Company Name,Year,Customer State,IEEE SAIDI Including MED,IEEE SAIDI Excluding MED,IEEE SAIDI Including MED Minus Loss of Supply,IEEE SAIFI Including MED,IEEE SAIFI Excluding MED,IEEE SAIFI Including MED Minus Loss of Supply,IEEE Total Customers,IEEE High Voltage,IEEE Automatically Recorded,Other - SAIDI Including MED,Other - SAIDI Excluding MED,Other - SAIFI Including MED,Other - SAIFI Excluding MED,Other - Total Customers,Other - Active Accounts,Other - Momentary Interruptions,Other - High Voltage,Other - Automatically Recorded,NERC Region Name,NERC Region Abbrev,Ownership Type,Regulated / Non-regulated
East Grand Forks MN (City of),East Grand Forks MN (City of),2016,MN,,,,,,,,,,23.24,23.24,0.533,0.533,4294,,,12.5,,Midwest Reliability Organization,MRO,Muni,Regulated
East Grand Forks MN (City of),East Grand Forks MN (City of),2015,MN,,,,,,,,,,83.82,14.023,1.11,0.378,4483,N,F,12.5,N,Midwest Reliability Organization,MRO,Muni,Regulated
East Grand Forks MN (City of),East Grand Forks MN (City of),2014,MN,,,,,,,,,N,41,17,0.58,0.36,4200,N,F,12.5,N,Midwest Reliability Organization,MRO,Muni,Regulated
East Grand Forks MN (City of),East Grand Forks MN (City of),2013,MN,0,0,0,0,0,0,0,0,,8,8,0.18,0.18,4188,N,F,12.5,N,Midwest Reliability Organization,MRO,Muni,Regulated
East Kentucky Power Coop,East Kentucky Power Coop,2015,KY,,,,,,,,,,31.49,20.27,0.383,0.378,529143,N,L,69,N,SERC Reliability Corp,SERC,G&TCoop,Regulated
East Kentucky Power Coop,East Kentucky Power Coop,2014,KY,,,,,,,,,,36,36,0.5,0.5,528179,N,L,69,N,SERC Reliability Corp,SERC,G&TCoop,Regulated
East Kentucky Power Coop,East Kentucky Power Coop,2013,KY,0,0,0,0,0,0,0,0,,24,24,0.357,0.357,524155,N,L,69,N,SERC Reliability Corp,SERC,G&TCoop,Regulated
East Mississippi Electric Power Association,East Mississippi Electric Power Association,2018,MS,200.47,2.47,200.47,2.47,151,1.48,12070,25,N,,,,,,,,,N,SERC Reliability Corp,SERC,DistCoop,Regulated
East Mississippi Electric Power Association,East Mississippi Electric Power Association,2017,MS,232.2,209.4,158.4,2.76,2.64,1.73,12085,25,N,,,,,,,,,N,SERC Reliability Corp,SERC,DistCoop,Regulated
East Mississippi Electric Power Association,East Mississippi Electric Power Association,2016,MS,272.8,236.3,215.2,2.89,2.71,2.25,12297,25,,,,,,,,,,,SERC Reliability Corp,SERC,DistCoop,Regulated
East Mississippi Electric Power Association,East Mississippi Electric Power Association,2015,MS,128.4,128.4,128.4,1.514,1.514,1.514,12011,25,N,,,,,,,,,,SERC Reliability Corp,SERC,DistCoop,Regulated
East Mississippi Electric Power Association,East Mississippi Electric Power Association,2014,MS,364.7,227.8,204.6,2.4,2.2,1.7,12723,25,N,,,,,,,L,,,SERC Reliability Corp,SERC,DistCoop,Regulated
East Mississippi Electric Power Association,East Mississippi Electric Power Association,2013,MS,0,0,0,0,0,0,0,25,N,0,0,0,0,0,,,0,,SERC Reliability Corp,SERC,DistCoop,Regulated
Eastern Illini Electric Coop,Eastern Illini Electric Coop,2018,IL,202.2,2.04,130.6,1.57,148.4,1.25,13451,7.2,Y,,,,,,,,,N,ReliabilityFirst,RFC,DistCoop,Regulated
Eastern Illini Electric Coop,Eastern Illini Electric Coop,2017,IL,203.3,130.5,175.8,1.72,1.34,1.41,13462,7.2,Y,,,,,,,,,N,ReliabilityFirst,RFC,DistCoop,Regulated
Eastern Illini Electric Coop,Eastern Illini Electric Coop,2016,IL,300.7,120.9,262.4,2.53,1.57,1.77,13457,7.2,,,,,,,,,,,ReliabilityFirst,RFC,DistCoop,Regulated
Eastern Illini Electric Coop,Eastern Illini Electric Coop,2015,IL,238.2,126,195.9,1.98,1.34,1.52,13470,7.2,Y,,,,,,,,,,ReliabilityFirst,RFC,DistCoop,Regulated
Eastern Illini Electric Coop,Eastern Illini Electric Coop,2014,IL,277.9,125.2,252.7,2.56,1.41,2.13,13494,7.2,Y,,,,,,,,,,ReliabilityFirst,RFC,DistCoop,Regulated
Eastern Illini Electric Coop,Eastern Illini Electric Coop,2013,IL,479,134,446,2.87,1.35,2.56,13584,7.2,Y,0,0,0,0,0,,,0,,ReliabilityFirst,RFC,DistCoop,Regulated
Eastern Iowa Light & Power Coop,Eastern Iowa Light & Power Coop,2018,IA,112.803,0.924,99.85,0.855,107.844,0.863,23501,7.2,N,,,,,,,,,N,Midwest Reliability Organization,MRO,DistCoop,Regulated
Eastern Iowa Light & Power Coop,Eastern Iowa Light & Power Coop,2017,IA,111.16,87.58,100.13,1.06,0.92,0.89,23602,7.2,N,,,,,,,,,N,Midwest Reliability Organization,MRO,DistCoop,Regulated
Eastern Iowa Light & Power Coop,Eastern Iowa Light & Power Coop,2016,IA,87.6,87.6,73.8,0.93,0.93,0.72,23588,7.2,,,,,,,,,,,Midwest Reliability Organization,MRO,DistCoop,Regulated
Eastern Iowa Light & Power Coop,Eastern Iowa Light & Power Coop,2015,IA,121.08,103,90.74,1.5,1.25,1.5,23341,7.2,N,,,,,,,,,,Midwest Reliability Organization,MRO,DistCoop,Regulated
Eastern Iowa Light & Power Coop,Eastern Iowa Light & Power Coop,2014,IA,127.2,95.4,101.4,1.5,,1.23,23459,7.2,N,,,,,,,,,,Midwest Reliability Organization,MRO,DistCoop,Regulated
Eastern Iowa Light & Power Coop,Eastern Iowa Light & Power Coop,2013,IA,2.11,1.59,1.25,1.45,1.21,0,23306,7.2,N,0,0,0,0,0,,,0,,Midwest Reliability Organization,MRO,DistCoop,Regulated
Eastern Maine Electric Coop,Eastern Maine Electric Coop,2018,ME,727.656,6.45,472.392,4.96,537.594,4.79,12666,25,Y,,,,,,,,,N,Northeast Power Coordinating Council,NPCC,DistCoop,Regulated
Eastern Maine Electric Coop,Eastern Maine Electric Coop,2017,ME,341.3,341.3,297.42,3.9,3.9,3.51,12662,25,Y,,,,,,,,,N,Northeast Power Coordinating Council,NPCC,DistCoop,Regulated
Eastern Maine Electric Coop,Eastern Maine Electric Coop,2016,ME,695.16,558.11,617.15,6.58,5.54,5.92,12631,25,,,,,,,,,,,Northeast Power Coordinating Council,NPCC,DistCoop,Regulated
Eastern Maine Electric Coop,Eastern Maine Electric Coop,2015,ME,550.94,510.5,388.82,7.73,7.39,6.02,12582,24.9,Y,,,,,,,,,,Northeast Power Coordinating Council,NPCC,DistCoop,Regulated
Eastern Maine Electric Coop,Eastern Maine Electric Coop,2014,ME,2131.2,608.4,1935,10.92,5.93,9.56,12597,24.9,Y,,,,,,,,,,Northeast Power Coordinating Council,NPCC,DistCoop,Regulated
Easton Utilities Commission,Easton Utilities,2018,MD,,,,,,,,,N,56.962,0.985,,,10725,Y,F,25,N,ReliabilityFirst,RFC,Muni,Regulated
Easton Utilities Commission,Easton Utilities,2017,MD,,,,,,,,,N,13.345,,0.926,,10659,Y,F,25,N,ReliabilityFirst,RFC,Muni,Regulated
Easton Utilities Commission,Easton Utilities,2016,MD,,,,,,,,,,18.143,,0.249,,10607,,,25,,ReliabilityFirst,RFC,Muni,Regulated
Easton Utilities Commission,Easton Utilities,2015,MD,,,,,,,,,,16.3,,0.299,,10566,Y,F,25,N,ReliabilityFirst,RFC,Muni,Regulated
Easton Utilities Commission,Easton Utilities,2014,MD,,,,,,,,,,14,,0.71,,10560,Y,F,25,N,ReliabilityFirst,RFC,Muni,Regulated
Easton Utilities Commission,Easton Utilities,2013,MD,0,0,0,0,0,0,0,0,,21,0,0.31,0,10545,Y,F,25,N,ReliabilityFirst,RFC,Muni,Regulated
Eau Claire Electric Coop,Eau Claire Electric Coop,2018,WI,,,,,,,,,N,63.2,0.638,63.2,0.638,11173,N,L,12.5,Y,Midwest Reliability Organization,MRO,DistCoop,Regulated
Eau Claire Electric Coop,Eau Claire Electric Coop,2017,WI,,,,,,,,,N,108.4,64.3,0.803,0.652,11024,N,L,12.5,Y,Midwest Reliability Organization,MRO,DistCoop,Regulated
Eau Claire Electric Coop,Eau Claire Electric Coop,2016,WI,,,,,,,,,,125.5,99.4,1.11,1.022,10907,,,12.5,,Midwest Reliability Organization,MRO,DistCoop,Regulated
Eau Claire Electric Coop,Eau Claire Electric Coop,2015,WI,,,,,,,,,,151.1,55.6,1.397,0.849,10714,N,L,12.5,Y,Midwest Reliability Organization,MRO,DistCoop,Regulated
Eau Claire Electric Coop,Eau Claire Electric Coop,2014,WI,,,,,,,,,,198,50,0.74,0.58,10701,N,L,12.5,Y,Midwest Reliability Organization,MRO,DistCoop,Regulated
Eau Claire Electric Coop,Eau Claire Electric Coop,2013,WI,0,0,0,0,0,0,0,0,,71,71,0.024,0.024,10642,N,L,12.5,Y,Midwest Reliability Organization,MRO,DistCoop,Regulated
Edenton NC (Town of),Edenton NC (Town of),2014,NC,,,,,,,,,N,,,,,,,,,,SERC Reliability Corp,SERC,Muni,Regulated
Edgecombe Martin County Electric Membership Corp,Edgecombe Martin County Electric Membership Corp,2018,NC,167.126,1.16,122.217,0.98,167.126,1.16,12891,25,Y,,,,,,,,,N,SERC Reliability Corp,SERC,DistCoop,Regulated
Edgecombe Martin County Electric Membership Corp,Edgecombe Martin County Electric Membership Corp,2017,NC,97.3,76.09,97.3,0.999,0.885,0.999,11203,25,N,,,,,,,,,N,SERC Reliability Corp,SERC,DistCoop,Regulated
Edgecombe Martin County Electric Membership Corp,Edgecombe Martin County Electric Membership Corp,2016,NC,547,276,474,2.364,2.036,2.056,11505,25,,,,,,,,,,,SERC Reliability Corp,SERC,DistCoop,Regulated
Edgecombe Martin County Electric Membership Corp,Edgecombe Martin County Electric Membership Corp,2015,NC,243.7,135.7,225.32,2.02,1.55,1.97,11542,25,N,,,,,,,,,,SERC Reliability Corp,SERC,DistCoop,Regulated
Edgecombe Martin County Electric Membership Corp,Edgecombe Martin County Electric Membership Corp,2014,NC,62.5,62.5,52.6,0.85,0.85,0.72,11441,25,N,,,,,,,,,,SERC Reliability Corp,SERC,DistCoop,Regulated
Edgecombe Martin County Electric Membership Corp,Edgecombe Martin County Electric Membership Corp,2013,NC,190.34,147.23,125,1.33,1.02,1.02,11420,25,N,0,0,0,0,0,,,0,,SERC Reliability Corp,SERC,DistCoop,Regulated
Edisto Electric Coop Inc,Edisto Electric Coop Inc,2018,SC,198.49,,73.64,,197.74,,20202,14.4,N,,,,,,,,,N,SERC Reliability Corp,SERC,DistCoop,Regulated
Edisto Electric Coop Inc,Edisto Electric Coop Inc,2017,SC,204.38,50.11,204.38,,,,20132,14.4,N,,,,,,,,,N,SERC Reliability Corp,SERC,DistCoop,Regulated
Edisto Electric Coop Inc,Edisto Electric Coop Inc,2016,SC,173.936,42.646,173.83,,,,19990,14.4,,,,,,,,,,,SERC Reliability Corp,SERC,DistCoop,Regulated
Edisto Electric Coop Inc,Edisto Electric Coop Inc,2015,SC,98.943,69.227,98.943,,,,19936,14.4,N,,,,,,,,,,SERC Reliability Corp,SERC,DistCoop,Regulated
Edisto Electric Coop Inc,Edisto Electric Coop Inc,2014,SC,4874.811,64.796,4874.811,,,,19833,14.4,N,,,,,,,,,,SERC Reliability Corp,SERC,DistCoop,Regulated
Edisto Electric Coop Inc,Edisto Electric Coop Inc,2013,SC,76,61,76,0,0,0,19918,14,N,0,0,0,0,0,,,0,,SERC Reliability Corp,SERC,DistCoop,Regulated
Edmond Electric Dept,Edmond Electric Dept,2018,OK,40.91,0.441,25.216,0.353,40.91,0.441,40469,12.4,Y,,,,,,,,,N,Southwest Power Pool Inc,SPP,Muni,Regulated
Edmond Electric Dept,Edmond Electric Dept,2017,OK,62.549,31.608,62.549,0.754,0.468,0.754,39821,12.4,Y,,,,,,,,,N,Southwest Power Pool Inc,SPP,Muni,Regulated
Edmond Electric Dept,Edmond Electric Dept,2016,OK,99.473,40.36,,1.405,0.663,,38852,12.4,,,,,,,,,,,Southwest Power Pool Inc,SPP,Muni,Regulated
Edmond Electric Dept,Edmond Electric Dept,2015,OK,1177.55,32.83,,1.984,0.43,,38343,12.4,N,,,,,,,,,,Southwest Power Pool Inc,SPP,Muni,Regulated
Edmond Electric Dept,Edmond Electric Dept,2014,OK,40.566,,,1.252,0.594,,49483,12.5,N,,,,,,,,,,Southwest Power Pool Inc,SPP,Muni,Regulated
Edmond Electric Dept,Edmond Electric Dept,2013,OK,0,0,0,0,0,0,0,0,,71,0,1,0,37346,,L,15,N,Southwest Power Pool Inc,SPP,Muni,Regulated
El Paso Electric Co,El Paso Electric Co,2018,NM,84.49,0.986,84.49,0.986,80.15,0.872,99516,23.9,Y,,,,,,,,,N,Western Electricity Coordinating Council,WECC,IOU,Regulated
El Paso Electric Co,El Paso Electric Co,2018,TX,49.27,0.694,49.27,0.694,48.078,0.646,325494,23.9,Y,,,,,,,,,N,Western Electricity Coordinating Council,WECC,IOU,Regulated
El Paso Electric Co,El Paso Electric Co,2017,NM,157.173,157.173,152.983,1.608,1.608,1.58,98011,23.9,Y,,,,,,,,,N,Western Electricity Coordinating Council,WECC,IOU,Regulated
El Paso Electric Co,El Paso Electric Co,2017,TX,81.016,81.016,74.039,1.033,1.033,0.901,319882,23.9,Y,,,,,,,,,N,Western Electricity Coordinating Council,WECC,IOU,Regulated
El Paso Electric Co,El Paso Electric Co,2016,NM,71.5,68.6,71.5,1.08,1.05,1.08,96836,23.9,,,,,,,,,,,Western Electricity Coordinating Council,WECC,IOU,Regulated
El Paso Electric Co,El Paso Electric Co,2016,TX,62.7,53.6,62.7,0.73,0.68,0.73,314226,23.9,,,,,,,,,,,Western Electricity Coordinating Council,WECC,IOU,Regulated
El Paso Electric Co,El Paso Electric Co,2015,NM,121.936,84.344,121.936,1.463,1.339,1.463,95701,23.9,Y,,,,,,,,,,Western Electricity Coordinating Council,WECC,IOU,Regulated
El Paso Electric Co,El Paso Electric Co,2015,TX,94.686,83.728,94.686,0.868,0.799,0.868,308795,23.9,Y,,,,,,,,,,Western Electricity Coordinating Council,WECC,IOU,Regulated
El Paso Electric Co,El Paso Electric Co,2014,NM,52.972,52.972,52.972,0.903,0.903,0.903,94512,23.9,Y,,,,,,,,,,Western Electricity Coordinating Council,WECC,IOU,Regulated
El Paso Electric Co,El Paso Electric Co,2014,TX,63.975,63.975,63.975,0.79,0.79,0.79,304477,23.9,Y,,,,,,,,,,Western Electricity Coordinating Council,WECC,IOU,Regulated
El Paso Electric Co,El Paso Electric Co,2013,NM,53,53,53,1,1,1,93710,24.9,Y,0,0,0,0,0,,,0,,Western Electricity Coordinating Council,WECC,IOU,Regulated
El Paso Electric Co,El Paso Electric Co,2013,TX,38,38,38,0,0,0,300176,23.9,Y,0,0,0,0,0,,,0,,Western Electricity Coordinating Council,WECC,IOU,Regulated
Eldridge IA (City of),Eldridge IA (City of),2014,AL,,,,,,,,,,,,,,,,,,,Midwest Reliability Organization,MRO,Muni,Regulated
Electrical District No 3 Pinal County,Electrical District No 3 Pinal County,2018,AZ,145.28,1.24,41.02,0.59,144.99,1.23,26000,12.4,Y,,,,,,,,,N,Western Electricity Coordinating Council,WECC,PSubdiv,Regulated
Electrical District No 3 Pinal County,Electrical District No 3 Pinal County,2017,AZ,,,,,,,,,N,,39.89,,0.43,25000,N,L,12.4,Y,Western Electricity Coordinating Council,WECC,PSubdiv,Regulated
Elizabeth City NC (City of),Elizabeth City NC (City of),2014,NC,,,,,,,,,,,,,,,,,,,SERC Reliability Corp,SERC,Muni,Regulated
Elizabethton Electric System,Elizabethton Electric System,2014,TN,,,,,,,,,,,,,,,,,,,SERC Reliability Corp,SERC,Muni,Regulated
Elk River Municipal Utilities,Elk River Municipal Utilities,2018,MN,10.002,0.172,10.002,0.172,10.002,0.172,11983,12.5,N,,,,,,,,,N,Midwest Reliability Organization,MRO,Muni,Regulated
Elk River Municipal Utilities,Elk River Municipal Utilities,2017,MN,32.39,32.39,32.39,0.312,0.312,0.312,11448,12.5,N,,,,,,,,,N,Midwest Reliability Organization,MRO,Muni,Regulated
Elk River Municipal Utilities,Elk River Municipal Utilities,2016,MN,28.175,28.175,28.175,0.241,0.241,0.241,10816,12.5,,,,,,,,,,,Midwest Reliability Organization,MRO,Muni,Regulated
Elk River Municipal Utilities,Elk River Municipal Utilities,2015,MN,23.72,23.72,23.72,0.3,0.3,0.3,9499,12.5,N,,,,,,,,,,Midwest Reliability Organization,MRO,Muni,Regulated
Elk River Municipal Utilities,Elk River Municipal Utilities,2014,MN,28.54,28.54,28.54,0.14,0.14,0.14,9449,12.5,N,,,,,,,,,,Midwest Reliability Organization,MRO,Muni,Regulated
Elk River Municipal Utilities,Elk River Municipal Utilities,2013,MN,35,35,35,0.161,0.161,0.161,9285,12.5,N,0,0,0,0,0,,,0,,Midwest Reliability Organization,MRO,Muni,Regulated
Elkhorn Rural Public Power District,Elkhorn Rural Public Power District,2018,NE,,,,,,,,,N,444.08,1.55,74.89,0.76,9676,N,F,12.5,N,Southwest Power Pool Inc,SPP,PSubdiv,Regulated
Elkhorn Rural Public Power District,Elkhorn Rural Public Power District,2017,NE,,,,,,,,,N,63.91,51.01,0.66,0.58,9616,N,F,12.5,N,Southwest Power Pool Inc,SPP,PSubdiv,Regulated
Elkhorn Rural Public Power District,Elkhorn Rural Public Power District,2016,NE,,,,,,,,,,80.28,29.26,0.71,0.527,9554,,,12.5,,Southwest Power Pool Inc,SPP,PSubdiv,Regulated
Elkhorn Rural Public Power District,Elkhorn Rural Public Power District,2015,NE,,,,,,,,,,119.89,50.07,0.036,0.033,9454,N,F,12.5,N,Southwest Power Pool Inc,SPP,PSubdiv,Regulated
Elkhorn Rural Public Power District,Elkhorn Rural Public Power District,2014,NE,,,,,,,,,,73,31,0.033,0.029,9428,N,F,12.5,N,Southwest Power Pool Inc,SPP,PSubdiv,Regulated
Elkhorn Rural Public Power District,Elkhorn Rural Public Power District,2013,NE,0,0,0,0,0,0,0,0,,55,29,0.042,0.039,9382,N,F,12.5,N,Southwest Power Pool Inc,SPP,PSubdiv,Regulated
Ellensburg WA (City of),Ellensburg WA (City of),2014,WA,,,,,,,,,,,,,,,,,,,Western Electricity Coordinating Council,WECC,Muni,Regulated
Emera Maine,Emera Inc,2018,ME,780,3.131,397,2.519,669,2.277,170465,35,Y,,,,,,,,,N,Northeast Power Coordinating Council,NPCC,IOU,Regulated
Emera Maine,Emera Inc,2017,ME,1897,368,1648,4.279,3.459,2.193,167017,35,Y,,,,,,,,,N,Northeast Power Coordinating Council,NPCC,IOU,Regulated
Emera Maine,Emera Inc,2016,ME,1024,493,907,4.279,3.459,2.741,162613,35,,,,,,,,,,,Northeast Power Coordinating Council,NPCC,IOU,Regulated
Emera Maine,Emera Inc,2015,ME,351,280,153,2.58,2.342,1.751,157752,35,Y,,,,,,,,,,Northeast Power Coordinating Council,NPCC,IOU,Regulated
Emera Maine,Emera Inc,2014,ME,2155,354,2155,3.919,2.673,3.919,156265,35,Y,,,,,,,,,,Northeast Power Coordinating Council,NPCC,IOU,Regulated
Emera Maine,Emera Inc,2013,ME,41.38,6.68,36,4.93,2.78,3.54,120089,35,Y,0,0,0,0,0,,,0,,Northeast Power Coordinating Council,NPCC,IOU,Regulated
Emerald Peoples Utility District,Emerald Peoples Utility District,2016,OR,,,,,,,,,,,,,,21152,,,25,,Western Electricity Coordinating Council,WECC,PSubdiv,Regulated
Emerald Peoples Utility District,Emerald Peoples Utility District,2015,OR,,,,,,,,,,,,,,21009,N,F,25,N,Western Electricity Coordinating Council,WECC,PSubdiv,Regulated
Emerald Peoples Utility District,Emerald Peoples Utility District,2013,OR,95,95,0,0.7,0.7,0,20593,20.8,N,0,0,0,0,0,,,0,,Western Electricity Coordinating Council,WECC,PSubdiv,Regulated
Empire District Electric Co (The),Algonquin Power & Utilities Corp,2018,AR,97.32,1.398,25.49,0.538,,,5116,12.5,N,,,,,,,,,N,Southwest Power Pool Inc,SPP,IOU,Regulated
Empire District Electric Co (The),Algonquin Power & Utilities Corp,2018,KS,109.87,1.289,87.05,1.15,,,11140,12.5,N,,,,,,,,,N,Southwest Power Pool Inc,SPP,IOU,Regulated
Empire District Electric Co (The),Algonquin Power & Utilities Corp,2018,MO,141.75,1.253,102.55,1.12,,,165910,25,N,,,,,,,,,N,Southwest Power Pool Inc,SPP,IOU,Regulated
Empire District Electric Co (The),Algonquin Power & Utilities Corp,2018,OK,156.72,1.411,156.72,1.411,,,6728,12.5,N,,,,,,,,,N,Southwest Power Pool Inc,SPP,IOU,Regulated
Empire District Electric Co (The),Algonquin Power & Utilities Corp,2017,AR,98.93,26.92,0,0.905,0.314,0,4537,12.5,N,,,,,,,,,N,Southwest Power Pool Inc,SPP,IOU,Regulated
Empire District Electric Co (The),Algonquin Power & Utilities Corp,2017,KS,154.15,106.26,0,1.436,1.205,0,9667,12.5,N,,,,,,,,,N,Southwest Power Pool Inc,SPP,IOU,Regulated
Empire District Electric Co (The),Algonquin Power & Utilities Corp,2017,MO,147.72,116.59,0,1.365,1.22,0,152950,25,N,,,,,,,,,N,Southwest Power Pool Inc,SPP,IOU,Regulated
Empire District Electric Co (The),Algonquin Power & Utilities Corp,2017,OK,173.77,122.57,0,1.512,1.264,0,4680,12.5,N,,,,,,,,,N,Southwest Power Pool Inc,SPP,IOU,Regulated
Empire District Electric Co (The),Algonquin Power & Utilities Corp,2016,AR,80.74,80.74,0,0.723,0.723,0,5532,12.5,,,,,,,,,,,Southwest Power Pool Inc,SPP,IOU,Regulated
Empire District Electric Co (The),Algonquin Power & Utilities Corp,2016,KS,264.81,158.16,0,2.81,2.397,0,10858,12.5,,,,,,,,,,,Southwest Power Pool Inc,SPP,IOU,Regulated
Empire District Electric Co (The),Algonquin Power & Utilities Corp,2016,MO,96.68,96.68,0,1.035,1.035,0,164745,25,,,,,,,,,,,Southwest Power Pool Inc,SPP,IOU,Regulated
Empire District Electric Co (The),Algonquin Power & Utilities Corp,2016,OK,185.25,185.25,0,2.169,2.169,0,6810,12.7,,,,,,,,,,,Southwest Power Pool Inc,SPP,IOU,Regulated
Empire District Electric Co (The),Algonquin Power & Utilities Corp,2015,AR,269.07,62.54,0,1.978,0.556,0,5013,12.5,N,,,,,,,,,,Southwest Power Pool Inc,SPP,IOU,Regulated
Empire District Electric Co (The),Algonquin Power & Utilities Corp,2015,KS,208.88,91.63,0,2.163,1.303,0,10770,12.5,N,,,,,,,,,,Southwest Power Pool Inc,SPP,IOU,Regulated
Empire District Electric Co (The),Algonquin Power & Utilities Corp,2015,MO,115.72,115.72,0,1.338,1.338,0,163031,25,N,,,,,,,,,,Southwest Power Pool Inc,SPP,IOU,Regulated
Empire District Electric Co (The),Algonquin Power & Utilities Corp,2015,OK,168,168,0,2.502,2.502,0,6687,12.7,N,,,,,,,,,,Southwest Power Pool Inc,SPP,IOU,Regulated
Empire District Electric Co (The),Algonquin Power & Utilities Corp,2014,AR,179.48,40,0,1.048,0.572,0,4979,12.8,N,,,,,,,,,,Southwest Power Pool Inc,SPP,IOU,Regulated
Empire District Electric Co (The),Algonquin Power & Utilities Corp,2014,KS,407.66,170.77,0,3.469,2.619,0,10763,12.8,N,,,,,,,,,,Southwest Power Pool Inc,SPP,IOU,Regulated
Empire District Electric Co (The),Algonquin Power & Utilities Corp,2014,MO,150.76,127.92,0,1.413,1.366,0,162272,25,N,,,,,,,,,,Southwest Power Pool Inc,SPP,IOU,Regulated
Empire District Electric Co (The),Algonquin Power & Utilities Corp,2014,OK,662.98,259.43,0,3.214,2.485,0,6694,12.8,N,,,,,,,,,,Southwest Power Pool Inc,SPP,IOU,Regulated
Empire District Electric Co (The),Algonquin Power & Utilities Corp,2013,AR,302,130,0,2,2,0,4940,34.5,N,0,0,0,0,0,,,0,,Southwest Power Pool Inc,SPP,IOU,Regulated
Empire District Electric Co (The),Algonquin Power & Utilities Corp,2013,KS,274,155,0,2,2,0,10757,34.5,N,0,0,0,0,0,,,0,,Southwest Power Pool Inc,SPP,IOU,Regulated
Empire District Electric Co (The),Algonquin Power & Utilities Corp,2013,MO,146,146,0,1,1,0,160799,34.5,N,0,0,0,0,0,,,0,,Southwest Power Pool Inc,SPP,IOU,Regulated
Empire District Electric Co (The),Algonquin Power & Utilities Corp,2013,OK,148,148,0,1,1,0,6690,34.5,N,0,0,0,0,0,,,0,,Southwest Power Pool Inc,SPP,IOU,Regulated
Empire Electric Association Inc,Empire Electric Association Inc,2018,CO,66.449,0.604,66.449,0.604,,,16537,44,Y,,,,,,,,,N,Western Electricity Coordinating Council,WECC,DistCoop,Regulated
Empire Electric Association Inc,Empire Electric Association Inc,2017,CO,84.166,84.166,84.166,0.718,0.718,0.718,16415,44,Y,,,,,,,,,N,Western Electricity Coordinating Council,WECC,DistCoop,Regulated
Empire Electric Association Inc,Empire Electric Association Inc,2016,CO,156.403,156.403,156.403,1.374,1.374,1.374,16226,44,,,,,,,,,,,Western Electricity Coordinating Council,WECC,DistCoop,Regulated
Empire Electric Association Inc,Empire Electric Association Inc,2015,CO,129.12,129.12,129.12,0.909,0.909,0.909,15957,44,Y,,,,,,,,,,Western Electricity Coordinating Council,WECC,DistCoop,Regulated
Empire Electric Association Inc,Empire Electric Association Inc,2014,CO,0.724,0.724,0.724,0.534,0.534,0.534,16110,44,Y,,,,,,,,,,Western Electricity Coordinating Council,WECC,DistCoop,Regulated
Empire Electric Association Inc,Empire Electric Association Inc,2013,CO,1,1,1,1.588,1.588,1.588,15801,44,Y,0,0,0,0,0,,,0,,Western Electricity Coordinating Council,WECC,DistCoop,Regulated
EnergyUnited Electric Member Corp,EnergyUnited Electric Member Corp,2018,NC,651.48,1.774,119.22,1.066,603.66,1.425,127850,12.5,Y,,,,,,,,,N,SERC Reliability Corp,SERC,DistCoop,Regulated
EnergyUnited Electric Member Corp,EnergyUnited Electric Member Corp,2017,NC,182.88,94.68,160.5,1.263,1.024,1.021,126407,12.5,Y,,,,,,,,,N,SERC Reliability Corp,SERC,DistCoop,Regulated
EnergyUnited Electric Member Corp,EnergyUnited Electric Member Corp,2016,NC,151.98,99.96,130.92,1.148,0.965,0.946,124897,35,,,,,,,,,,,SERC Reliability Corp,SERC,DistCoop,Regulated
EnergyUnited Electric Member Corp,EnergyUnited Electric Member Corp,2015,NC,133.5,98.5,120.5,1.12,0.963,0.946,123413,12.5,Y,,,,,,,,,,SERC Reliability Corp,SERC,DistCoop,Regulated
EnergyUnited Electric Member Corp,EnergyUnited Electric Member Corp,2014,NC,6.765,1.321,6.542,1.18,0.762,0.996,122193,15,Y,,,,,,,,,,SERC Reliability Corp,SERC,DistCoop,Regulated
EnergyUnited Electric Member Corp,EnergyUnited Electric Member Corp,2013,NC,195,92,174,1.151,0.885,0.995,121304,15,N,0,0,0,0,0,,,0,,SERC Reliability Corp,SERC,DistCoop,Regulated
